   TIME     MODE     Q              P     KINETIC      POTENTIAL          TOTAL
   92.0000  L 1      2.237381  0.071000   0.00817      -56.52904      -56.52087
   92.2500  L 1      2.254539  0.066315   0.00803      -56.52891      -56.52087
   92.5000  L 1      2.270563  0.061931   0.00783      -56.52870      -56.52087
   92.7500  L 1      2.285534  0.057906   0.00753      -56.52841      -56.52087
   93.0000  L 1      2.299549  0.054287   0.00715      -56.52803      -56.52087
   93.2500  L 1      2.312713  0.051107   0.00668      -56.52756      -56.52087
   93.5000  L 1      2.325139  0.048385   0.00614      -56.52701      -56.52087
   93.7500  L 1      2.336942  0.046118   0.00552      -56.52640      -56.52087
   94.0000  L 1      2.348233  0.044287   0.00487      -56.52574      -56.52087
   94.2500  L 1      2.359117  0.042849   0.00418      -56.52506      -56.52087
   94.5000  L 1      2.369684  0.041744   0.00351      -56.52438      -56.52087
   94.7500  L 1      2.380009  0.040891   0.00286      -56.52374      -56.52087
   95.0000  L 1      2.390142  0.040195   0.00228      -56.52315      -56.52087
   95.2500  L 1      2.400110  0.039549   0.00176      -56.52264      -56.52087
   95.5000  L 1      2.409910  0.038836   0.00134      -56.52221      -56.52087
   95.7500  L 1      2.419512  0.037941   0.00102      -56.52189      -56.52087
   96.0000  L 1      2.428856  0.036750   0.00079      -56.52166      -56.52087
   96.2500  L 1      2.437854  0.035160   0.00066      -56.52153      -56.52087
   96.5000  L 1      2.446395  0.033080   0.00061      -56.52149      -56.52087
   96.7500  L 1      2.454347  0.030435   0.00064      -56.52151      -56.52087
   97.0000  L 1      2.461560  0.027166   0.00072      -56.52159      -56.52087
   97.2500  L 1      2.467874  0.023236   0.00085      -56.52172      -56.52087
   97.5000  L 1      2.473121  0.018630   0.00100      -56.52187      -56.52087
   97.7500  L 1      2.477133  0.013354   0.00117      -56.52205      -56.52087
   98.0000  L 1      2.479745  0.007433   0.00136      -56.52224      -56.52087
   98.2500  L 1      2.480800  0.000910   0.00157      -56.52244      -56.52087
   98.5000  L 1      2.480155 -0.006157   0.00178      -56.52265      -56.52087
   98.7500  L 1      2.477683 -0.013698   0.00201      -56.52289      -56.52087
   99.0000  L 1      2.473274 -0.021631   0.00227      -56.52314      -56.52087
   99.2500  L 1      2.466843 -0.029867   0.00256      -56.52343      -56.52087
   99.5000  L 1      2.458324 -0.038313   0.00288      -56.52375      -56.52087
   99.7500  L 1      2.447678 -0.046869   0.00324      -56.52411      -56.52087
  100.0000  L 1      2.434889 -0.055435   0.00365      -56.52452      -56.52087
  100.2500  L 1      2.419968 -0.063909   0.00410      -56.52497      -56.52087
  100.5000  L 1      2.402951 -0.072191   0.00459      -56.52546      -56.52087
  100.7500  L 1      2.383898 -0.080182   0.00512      -56.52599      -56.52087
  101.0000  L 1      2.362893 -0.087787   0.00567      -56.52655      -56.52087
  101.2500  L 1      2.340044 -0.094915   0.00624      -56.52711      -56.52087
  101.5000  L 1      2.315482 -0.101481   0.00681      -56.52768      -56.52087
  101.7500  L 1      2.289357 -0.107409   0.00737      -56.52824      -56.52087
  102.0000  L 1      2.261837 -0.112628   0.00789      -56.52876      -56.52087
  102.2500  L 1      2.233107 -0.117081   0.00836      -56.52924      -56.52087
  102.5000  L 1      2.203365 -0.120722   0.00878      -56.52965      -56.52087
  102.7500  L 1      2.172817 -0.123520   0.00911      -56.52999      -56.52087
  103.0000  L 1      2.141677 -0.125459   0.00937      -56.53024      -56.52087
  103.2500  L 1      2.110159 -0.126542   0.00954      -56.53041      -56.52087
  103.5000  L 1      2.078476 -0.126788   0.00963      -56.53050      -56.52087
  103.7500  L 1      2.046832 -0.126236   0.00964      -56.53051      -56.52087
  104.0000  L 1      2.015420 -0.124945   0.00958      -56.53046      -56.52087
  104.2500  L 1      1.984415 -0.122989   0.00947      -56.53035      -56.52087
  104.5000  L 1      1.953973 -0.120458   0.00933      -56.53020      -56.52087
  104.7500  L 1      1.924225 -0.117457   0.00917      -56.53004      -56.52087
  105.0000  L 1      1.895275 -0.114097   0.00900      -56.52987      -56.52087
  105.2500  L 1      1.867197 -0.110496   0.00883      -56.52970      -56.52087
  105.5000  L 1      1.840037 -0.106772   0.00868      -56.52955      -56.52087
  105.7500  L 1      1.813811 -0.103039   0.00853      -56.52941      -56.52087
  106.0000  L 1      1.788509 -0.099402   0.00840      -56.52927      -56.52087
  106.2500  L 1      1.764095 -0.095955   0.00826      -56.52913      -56.52087
  106.5000  L 1      1.740510 -0.092776   0.00812      -56.52899      -56.52087
  106.7500  L 1      1.717679 -0.089929   0.00795      -56.52883      -56.52087
  107.0000  L 1      1.695515 -0.087457   0.00776      -56.52863      -56.52087
  107.2500  L 1      1.673918 -0.085389   0.00753      -56.52841      -56.52087
  107.5000  L 1      1.652787 -0.083736   0.00727      -56.52814      -56.52087
  107.7500  L 1      1.632017 -0.082495   0.00697      -56.52784      -56.52087
  108.0000  L 1      1.611507 -0.081648   0.00663      -56.52751      -56.52087
  108.2500  L 1      1.591163 -0.081169   0.00628      -56.52715      -56.52087
  108.5000  L 1      1.570896 -0.081022   0.00592      -56.52679      -56.52087
  108.7500  L 1      1.550629 -0.081162   0.00556      -56.52643      -56.52087
  109.0000  L 1      1.530296 -0.081543   0.00521      -56.52609      -56.52087
  109.2500  L 1      1.509843 -0.082112   0.00490      -56.52578      -56.52087
  109.5000  L 1      1.489229 -0.082815   0.00463      -56.52551      -56.52087
  109.7500  L 1      1.468429 -0.083598   0.00441      -56.52529      -56.52087
  110.0000  L 1      1.447429 -0.084407   0.00424      -56.52512      -56.52087
  110.2500  L 1      1.426228 -0.085189   0.00413      -56.52500      -56.52087
  110.5000  L 1      1.404841 -0.085893   0.00406      -56.52494      -56.52087
  110.7500  L 1      1.383292 -0.086473   0.00403      -56.52491      -56.52087
  111.0000  L 1      1.361618 -0.086885   0.00403      -56.52491      -56.52087
  111.2500  L 1      1.339867 -0.087092   0.00405      -56.52492      -56.52087
  111.5000  L 1      1.318092 -0.087061   0.00406      -56.52493      -56.52087
  111.7500  L 1      1.296358 -0.086768   0.00406      -56.52493      -56.52087
  112.0000  L 1      1.274732 -0.086196   0.00403      -56.52490      -56.52087
  112.2500  L 1      1.253285 -0.085339   0.00396      -56.52484      -56.52087
  112.5000  L 1      1.232087 -0.084197   0.00386      -56.52473      -56.52087
  112.7500  L 1      1.211210 -0.082785   0.00372      -56.52460      -56.52087
  113.0000  L 1      1.190717 -0.081125   0.00355      -56.52443      -56.52087
  113.2500  L 1      1.170666 -0.079251   0.00337      -56.52424      -56.52087
  113.5000  L 1      1.151107 -0.077205   0.00318      -56.52405      -56.52087
  113.7500  L 1      1.132075 -0.075039   0.00301      -56.52388      -56.52087
  114.0000  L 1      1.113593 -0.072810   0.00286      -56.52373      -56.52087
  114.2500  L 1      1.095671 -0.070579   0.00276      -56.52363      -56.52087
  114.5000  L 1      1.078299 -0.068411   0.00271      -56.52358      -56.52087
  114.7500  L 1      1.061454 -0.066369   0.00271      -56.52358      -56.52087
  115.0000  L 1      1.045099 -0.064511   0.00276      -56.52363      -56.52087
  115.2500  L 1      1.029179 -0.062890   0.00285      -56.52373      -56.52087
  115.5000  L 1      1.013630 -0.061552   0.00298      -56.52385      -56.52087
  115.7500  L 1      0.998377 -0.060532   0.00311      -56.52398      -56.52087
  116.0000  L 1      0.983336 -0.059854   0.00324      -56.52411      -56.52087
  116.2500  L 1      0.968421 -0.059533   0.00335      -56.52422      -56.52087
  116.5000  L 1      0.953541 -0.059572   0.00342      -56.52430      -56.52087
  116.7500  L 1      0.938607 -0.059967   0.00347      -56.52434      -56.52087
  117.0000  L 1      0.923530 -0.060704   0.00347      -56.52434      -56.52087
  117.2500  L 1      0.908229 -0.061763   0.00344      -56.52431      -56.52087
  117.5000  L 1      0.892625 -0.063119   0.00338      -56.52425      -56.52087
  117.7500  L 1      0.876649 -0.064739   0.00331      -56.52418      -56.52087
  118.0000  L 1      0.860237 -0.066593   0.00324      -56.52411      -56.52087
  118.2500  L 1      0.843337 -0.068644   0.00318      -56.52405      -56.52087
  118.5000  L 1      0.825902 -0.070857   0.00315      -56.52402      -56.52087
  118.7500  L 1      0.807898 -0.073197   0.00316      -56.52403      -56.52087
  119.0000  L 1      0.789296 -0.075628   0.00321      -56.52409      -56.52087
  119.2500  L 1      0.770079 -0.078118   0.00332      -56.52419      -56.52087
  119.5000  L 1      0.750235 -0.080635   0.00348      -56.52435      -56.52087
  119.7500  L 1      0.729761 -0.083153   0.00369      -56.52456      -56.52087
  120.0000  L 1      0.708661 -0.085645   0.00393      -56.52481      -56.52087
  120.2500  L 1      0.686943 -0.088091   0.00421      -56.52508      -56.52087
  120.5000  L 1      0.664621 -0.090474   0.00450      -56.52538      -56.52087
  120.7500  L 1      0.641712 -0.092781   0.00480      -56.52567      -56.52087
  121.0000  L 1      0.618237 -0.095005   0.00508      -56.52595      -56.52087
  121.2500  L 1      0.594218 -0.097141   0.00534      -56.52622      -56.52087
  121.5000  L 1      0.569675 -0.099191   0.00558      -56.52645      -56.52087
  121.7500  L 1      0.544630 -0.101161   0.00578      -56.52666      -56.52087
  122.0000  L 1      0.519101 -0.103060   0.00596      -56.52683      -56.52087
  122.2500  L 1      0.493106 -0.104900   0.00611      -56.52698      -56.52087
  122.5000  L 1      0.466656 -0.106694   0.00624      -56.52711      -56.52087
  122.7500  L 1      0.439762 -0.108458   0.00638      -56.52725      -56.52087
  123.0000  L 1      0.412429 -0.110205   0.00652      -56.52739      -56.52087
  123.2500  L 1      0.384660 -0.111946   0.00669      -56.52756      -56.52087
  123.5000  L 1      0.356456 -0.113689   0.00689      -56.52777      -56.52087
  123.7500  L 1      0.327815 -0.115436   0.00714      -56.52801      -56.52087
  124.0000  L 1      0.298737 -0.117186   0.00742      -56.52829      -56.52087
  124.2500  L 1      0.269222 -0.118927   0.00773      -56.52860      -56.52087
  124.5000  L 1      0.239275 -0.120645   0.00805      -56.52893      -56.52087
  124.7500  L 1      0.208904 -0.122316   0.00839      -56.52926      -56.52087
  125.0000  L 1      0.178123 -0.123914   0.00871      -56.52958      -56.52087
  125.2500  L 1      0.146955 -0.125405   0.00900      -56.52987      -56.52087
  125.5000  L 1      0.115432 -0.126754   0.00924      -56.53012      -56.52087
  125.7500  L 1      0.083594 -0.127923   0.00943      -56.53030      -56.52087
  126.0000  L 1      0.051490 -0.128873   0.00954      -56.53041      -56.52087
  126.2500  L 1      0.019179 -0.129568   0.00958      -56.53045      -56.52087
  126.5000  L 1     -0.013269 -0.129972   0.00955      -56.53042      -56.52087
  126.7500  L 1     -0.045779 -0.130053   0.00945      -56.53033      -56.52087
  127.0000  L 1     -0.078266 -0.129783   0.00930      -56.53017      -56.52087
  127.2500  L 1     -0.110639 -0.129136   0.00909      -56.52996      -56.52087
  127.5000  L 1     -0.142801 -0.128094   0.00885      -56.52972      -56.52087
  127.7500  L 1     -0.174651 -0.126640   0.00858      -56.52946      -56.52087
  128.0000  L 1     -0.206085 -0.124765   0.00830      -56.52917      -56.52087
  128.2500  L 1     -0.236998 -0.122464   0.00802      -56.52889      -56.52087
  128.5000  L 1     -0.267282 -0.119737   0.00773      -56.52860      -56.52087
  128.7500  L 1     -0.296831 -0.116591   0.00745      -56.52832      -56.52087
  129.0000  L 1     -0.325543 -0.113035   0.00717      -56.52804      -56.52087
  129.2500  L 1     -0.353316 -0.109087   0.00689      -56.52777      -56.52087
  129.5000  L 1     -0.380055 -0.104766   0.00662      -56.52749      -56.52087
  129.7500  L 1     -0.405670 -0.100098   0.00633      -56.52720      -56.52087
  130.0000  L 1     -0.430077 -0.095111   0.00602      -56.52689      -56.52087
  130.2500  L 1     -0.453201 -0.089837   0.00569      -56.52656      -56.52087
  130.5000  L 1     -0.474974 -0.084309   0.00532      -56.52620      -56.52087
  130.7500  L 1     -0.495337 -0.078563   0.00492      -56.52579      -56.52087
  131.0000  L 1     -0.514239 -0.072634   0.00448      -56.52535      -56.52087
  131.2500  L 1     -0.531641 -0.066559   0.00399      -56.52487      -56.52087
  131.5000  L 1     -0.547509 -0.060371   0.00348      -56.52435      -56.52087
  131.7500  L 1     -0.561818 -0.054099   0.00294      -56.52382      -56.52087
  132.0000  L 1     -0.574552 -0.047772   0.00240      -56.52327      -56.52087
  132.2500  L 1     -0.585700 -0.041409   0.00186      -56.52274      -56.52087
  132.5000  L 1     -0.595254 -0.035029   0.00136      -56.52224      -56.52087
  132.7500  L 1     -0.603212 -0.028640   0.00091      -56.52179      -56.52087
  133.0000  L 1     -0.609572 -0.022248   0.00054      -56.52141      -56.52087
  133.2500  L 1     -0.614334 -0.015852   0.00025      -56.52112      -56.52087
  133.5000  L 1     -0.617496 -0.009448   0.00007      -56.52094      -56.52087
  133.7500  L 1     -0.619056 -0.003029   0.00001      -56.52088      -56.52087
  134.0000  L 1     -0.619008  0.003474   0.00006      -56.52093      -56.52087
  134.2500  L 1     -0.617330  0.009809   0.00021      -56.52109      -56.52088
  134.5000  L 1     -0.614064  0.016499   0.00048      -56.52135      -56.52087
  134.7500  L 1     -0.609122  0.022921   0.00082      -56.52170      -56.52088
  135.0000  L 1     -0.602569  0.029575   0.00124      -56.52211      -56.52087
  135.2500  L 1     -0.594350  0.036162   0.00170      -56.52258      -56.52087
  135.5000  L 1     -0.584482  0.042789   0.00219      -56.52306      -56.52087
  135.7500  L 1     -0.572959  0.049397   0.00269      -56.52356      -56.52087
  136.0000  L 1     -0.559787  0.055967   0.00318      -56.52405      -56.52087
  136.2500  L 1     -0.544982  0.062467   0.00365      -56.52452      -56.52087
  136.5000  L 1     -0.528564  0.068862   0.00409      -56.52497      -56.52087
  136.7500  L 1     -0.510564  0.075115   0.00451      -56.52539      -56.52087
  137.0000  L 1     -0.491022  0.081187   0.00490      -56.52577      -56.52087
  137.2500  L 1     -0.469990  0.087039   0.00527      -56.52614      -56.52087
  137.5000  L 1     -0.447525  0.092635   0.00561      -56.52649      -56.52087
  137.7500  L 1     -0.423697  0.097938   0.00594      -56.52682      -56.52087
  138.0000  L 1     -0.398584  0.102915   0.00627      -56.52714      -56.52087
  138.2500  L 1     -0.372270  0.107536   0.00660      -56.52747      -56.52087
  138.5000  L 1     -0.344848  0.111774   0.00693      -56.52780      -56.52087
  138.7500  L 1     -0.316417  0.115610   0.00726      -56.52813      -56.52087
  139.0000  L 1     -0.287079  0.119024   0.00760      -56.52847      -56.52087
  139.2500  L 1     -0.256941  0.122006   0.00794      -56.52882      -56.52087
  139.5000  L 1     -0.226113  0.124548   0.00828      -56.52915      -56.52087
  139.7500  L 1     -0.194704  0.126651   0.00860      -56.52948      -56.52087
  140.0000  L 1     -0.162824  0.128317   0.00891      -56.52978      -56.52087
  140.2500  L 1     -0.130581  0.129558   0.00917      -56.53004      -56.52087
